日期,動作,部位描述,2606.TW(N/A)多空,2603.TW(N/A)多空,2606.TW價,2603.TW價,2606.TW口數,2603.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2026-04-29,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),57.98,186.88,3,1,97420.0,0.16,134.0,-2252.0,-2.27
2026-05-18,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,60.76,183.17,3,1,98670.0,-2.01,135.0,0.0,
2026-05-20,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),61.81,197.08,3,1,0.0,-0.07,135.0,21363.0,-2.01
2026-05-25,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,65.07,198.47,3,1,106295.0,-2.26,136.0,0.0,
2026-05-27,[網格2] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,69.48,196.15,3,1,218479.0,-3.0,136.0,0.0,
2026-06-03,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),68.14,219.8,3,1,229076.0,0.35,137.0,24125.0,-2.26
2026-06-03,[網格2] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),68.14,219.8,3,1,229076.0,0.35,137.0,55212.0,-3.0
2026-07-17,[網格1] 開倉(做空配對),做多2606.TW(N/A) 13口 / 做空2603.TW(N/A) 4口,做多,做空,60.8,198.0,13,4,427248.0,2.88,573.0,0.0,
2026-08-05,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 13口 / 做空2603.TW(N/A) 4口,平倉(賣出),平倉(買回),64.5,205.0,13,4,447795.0,-0.58,576.0,39624.0,2.88
2026-08-07,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,67.5,207.5,3,1,110700.0,-2.31,136.0,0.0,
2026-08-11,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),66.4,218.0,3,1,112644.0,0.13,137.0,27463.0,-2.31
2026-08-25,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,78.0,246.0,3,1,129600.0,-2.81,139.0,0.0,
