日期,1513.TW價,6414.TW價,Z-Score,持倉,未實現損益,累計已實現損益,凍結保證金,帳戶淨值,動作
2023-02-17,84.3875732421875,202.0677032470703,-1.1355569904911782,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-02-20,85.69013977050781,207.8157958984375,-0.24450225327632458,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-02-21,89.69087982177734,208.25796508789065,-0.8812681811656022,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-02-22,87.64398956298828,203.39419555664065,-1.3945706975523258,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-02-23,89.03958892822266,205.162841796875,-1.2667123639027609,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-02-24,88.29527282714844,206.4893341064453,-0.8571797187219105,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-01,89.78392028808594,207.8157958984375,-0.8494442371923354,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-02,89.41175842285156,209.58444213867188,-0.43070956868828164,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-03,88.01615142822266,210.026611328125,-0.07586031197039504,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-06,90.2491226196289,214.0060577392578,0.2731226881217355,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-07,91.6447296142578,210.46876525878903,-0.6375270931230836,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-08,93.50553131103516,215.7747039794922,0.04062454519242205,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-09,93.50553131103516,212.2374267578125,-0.6123266905352522,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-10,90.15608215332033,207.37364196777344,-0.8962215030033965,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-13,88.853515625,207.8157958984375,-0.560403973169874,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-14,88.10919189453125,210.46876525878903,0.08737120260750252,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-15,88.38831329345703,210.026611328125,-0.057465967855454644,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-16,86.71358489990234,205.60501098632807,-0.5720658150098725,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-17,88.29527282714844,207.37364196777344,-0.508553255189663,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-20,91.9238510131836,209.58444213867188,-0.7282523332445621,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-21,91.6447296142578,208.7001190185547,-0.824591856500753,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-22,90.2491226196289,212.2374267578125,0.1284738356965316,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-23,89.22566986083984,216.65902709960935,1.1624362843400942,0,0.0,96354.00538055404,0.0,296354.005380554,
2023-03-24,89.22566986083984,223.73361206054688,2.381215531363937,-1,0.0,96281.48700927719,84499.00611877441,296281.48700927716,"開倉: 空Spread (空6414.TW×1, 多1513.TW×1)"
2023-03-27,87.92311096191406,229.4817047119141,3.260184193120768,-1,-14101.303100585994,96281.48700927719,85699.30023193361,282180.18390869116,
2023-03-28,88.20223999023438,225.50225830078125,2.381332456698969,-1,-5584.1522216796875,96281.48700927719,84700.21453857422,290697.3347875975,
2023-03-29,88.10919189453125,228.1552276611328,2.6143507001001316,-1,-11076.187133789062,96281.48700927719,85391.3932800293,285205.2998754881,
2023-03-30,89.31871032714844,233.0189971923828,2.9210467790664167,-1,-18384.689331054688,96281.48700927719,87031.18103027344,277896.7976782225,
2023-03-31,88.01615142822266,234.34548950195312,3.000105104600351,-1,-23642.791748046875,96281.48700927719,87037.64305114746,272638.6952612303,
2023-04-06,89.03958892822266,233.46115112304688,2.5700453471076274,-1,-19827.239990234375,96281.48700927719,87075.19981384277,276454.2470190428,
2023-04-07,90.06304168701172,230.36602783203125,1.9564047226306622,-1,-11590.087890625,96281.48700927719,86515.8487701416,284691.39911865216,
2023-04-10,94.4359359741211,226.38658142089844,0.9030183528568198,-1,5114.593505859375,96281.48700927719,86622.07969665527,301396.08051513653,
2023-04-11,100.48355865478516,228.1552276611328,0.36515394098032317,-1,13672.54638671875,96281.48700927719,88732.47230529785,309954.0333959959,
2023-04-12,106.99639129638672,228.1552276611328,-0.47995075140396903,0,0.0,122906.29261444077,0.0,322906.2926144407,"平倉: 空Spread, 損益=+26,625"
2023-04-13,100.48355865478516,227.2709045410156,0.21332699480490822,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-14,98.15755462646484,226.8287353515625,0.43525608257988135,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-17,101.41395568847656,226.8287353515625,0.00884821851106236,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-18,101.41395568847656,225.50225830078125,-0.15998847477866213,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-19,100.48355865478516,225.9444122314453,0.029523956325583606,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-20,98.15755462646484,221.52281188964844,-0.2642690732998979,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-21,95.3663330078125,217.5433654785156,-0.4266345690935369,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-24,97.69234466552734,220.19631958007807,-0.35891209781447314,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-25,95.3663330078125,215.7747039794922,-0.6370531866943384,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-26,95.83153533935548,216.21685791015625,-0.6241341814933178,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-27,93.97073364257812,217.9855194091797,-0.13982143099133654,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-04-28,94.4359359741211,221.52281188964844,0.2686385247735583,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-02,100.48355865478516,225.06008911132807,-0.039203735305456684,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-03,98.15755462646484,223.73361206054688,0.0730562691614523,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-04,101.87915802001952,226.38658142089844,-0.05243077498226205,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-05,100.48355865478516,226.8287353515625,0.1940665085401271,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-08,102.80956268310548,226.8287353515625,-0.0965866859470901,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-09,96.29673767089844,225.06008911132807,0.5200450639402195,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-10,98.6227569580078,226.38658142089844,0.3941081238943694,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-11,93.97073364257812,225.9444122314453,0.9298202423973216,0,0.0,122906.29261444077,0.0,322906.2926144407,
2023-05-12,97.22714233398438,239.6514129638672,2.2264665082605033,-1,0.0,122832.81747222885,90957.20993041992,322832.81747222884,"開倉: 空Spread (空6414.TW×1, 多1513.TW×1)"
2023-05-15,97.22714233398438,236.9984436035156,1.7948209871892689,-1,5305.938720703181,122832.81747222885,90240.908203125,328138.756192932,
2023-05-16,97.69234466552734,244.9573516845703,2.542350889998119,-1,-9681.472778320312,122832.81747222885,92515.41801452637,313151.3446939085,
2023-05-17,97.69234466552734,251.5897979736328,3.0075830668539734,-1,-22946.365356445312,122832.81747222885,94306.17851257324,299886.4521157835,
2023-05-18,100.48355865478516,249.82113647460935,2.354775194262504,-1,-13826.614379882754,122832.81747222885,94582.26768493652,309006.2030923461,
2023-05-19,101.41395568847656,252.47412109375,2.369411321796986,-1,-17271.78955078125,122832.81747222885,95549.78073120117,305561.0279214476,
2023-05-22,108.85718536376952,250.26329040527344,1.3873480460468328,-1,2036.3311767577834,122832.81747222885,96962.5284576416,324869.1486489866,
2023-05-23,106.06597900390624,250.26329040527344,1.5837779487010188,-1,-3546.081542968779,122832.81747222885,96208.90274047852,319286.73592926003,
2023-05-24,104.67037200927734,252.916259765625,1.876941462618252,-1,-11643.234252929688,122832.81747222885,96548.39057922363,311189.58321929915,
2023-05-25,104.67037200927734,250.70545959472656,1.6049283157508387,-1,-7221.6339111328125,122832.81747222885,95951.47453308105,315611.183561096,
2023-05-26,104.20516967773438,244.0730133056641,0.9926947921761508,-1,5112.854003906194,122832.81747222885,94035.10940551759,327945.67147613503,
2023-05-29,105.60077667236328,248.49464416503903,1.2395409447913173,-1,-939.1937255858793,122832.81747222885,95605.76362609863,321893.62374664296,
2023-05-30,104.20516967773438,247.6103515625,1.2395256337665264,-1,-1961.822509765625,122832.81747222885,94990.19073486328,320870.9949624632,
2023-05-31,106.53118896484376,251.14761352539065,1.3137884527958112,-1,-4384.307861328154,122832.81747222885,96573.27667236331,318448.50961090066,
2023-06-01,105.60077667236328,247.1681671142578,0.9928931743100156,-1,1713.7603759765625,122832.81747222885,95247.6148223877,324546.5778482054,
2023-06-02,108.85718536376952,247.6103515625,0.7189925496325116,-1,7342.208862304658,122832.81747222885,96246.23497009277,330175.02633453347,
2023-06-05,106.99639129638672,245.39952087402344,0.6541118641248629,-1,8042.2821044921875,122832.81747222885,95146.89628601074,330875.099576721,
2023-06-06,105.60077667236328,240.97789001464844,0.3462258024570309,-1,14094.314575195312,122832.81747222885,93576.24000549318,336927.13204742415,
2023-06-07,107.46157836914062,243.630859375,0.40466443923732104,-1,12509.979248046875,122832.81747222885,94794.95819091797,335342.7967202757,
2023-06-08,107.46157836914062,244.0730133056641,0.42224050511684796,-1,11625.671386718694,122832.81747222885,94914.33975219728,334458.48885894753,
2023-06-09,106.53118896484376,245.39952087402344,0.6125851273690266,-1,7111.877441406279,122832.81747222885,95021.29165649414,329944.69491363515,
2023-06-12,104.20516967773438,241.8622131347656,0.4620049796156702,-1,9534.454345703181,122832.81747222885,93438.193359375,332367.271817932,
2023-06-13,105.13557434082033,245.8417053222656,0.7413672457143541,-1,3436.2792968750855,122832.81747222885,94763.8655090332,326269.0967691039,
2023-06-14,104.67037200927734,247.1681671142578,0.8899827214299847,-1,-147.0489501953125,122832.81747222885,94996.40556335449,322685.7685220335,
2023-06-15,108.39198303222656,247.1681671142578,0.5023527889394145,-1,7296.173095703125,122832.81747222885,96001.24053955078,330128.99056793196,
2023-06-16,119.09162902832033,240.97789001464844,-1.2252855249902679,0,0.0,163834.43397857653,0.0,363834.4339785765,"平倉: 空Spread, 損益=+41,002"
2023-06-19,119.55682373046876,241.4200439453125,-1.2565732058959658,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-20,122.813232421875,246.28384399414065,-1.0832305838913794,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-21,123.2784423828125,254.24273681640625,-0.288293272061501,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-26,124.20884704589844,254.68490600585935,-0.3318498489951956,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-27,122.813232421875,240.09356689453125,-1.6812896885399589,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-28,120.02202606201172,239.6514129638672,-1.3935636101621485,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-29,122.813232421875,241.4200439453125,-1.4319163092179,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-06-30,127.46525573730467,241.4200439453125,-1.8034297106890158,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-03,128.3956756591797,246.28384399414065,-1.3587791465578303,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-04,125.13925170898438,259.9908142089844,0.3403348503249962,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-05,121.41763305664062,264.4124450683594,1.1337593499192293,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-06,121.88282775878906,257.780029296875,0.414629967059258,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-07,120.48722839355467,256.4535522460937,0.4011634636448357,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-10,122.34803771972656,251.5897979736328,-0.28304039084529803,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-11,123.2784423828125,257.780029296875,0.23965384857481523,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-12,125.6044464111328,254.68490600585935,-0.3045847719388657,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-13,124.67404174804688,259.5486755371094,0.2645152911579835,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-14,131.1742401123047,282.098876953125,1.840650284717097,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-17,134.51321411132812,278.1194152832031,1.0856371488183705,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-18,129.7432403564453,267.9497375488281,0.5072199032704289,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-19,116.86431121826172,260.8751525878906,1.004671569694455,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-20,105.4163818359375,258.2221984863281,1.7677552145539899,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-21,107.32437133789062,257.337890625,1.4497765585487414,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-24,101.1234130859375,256.4535522460937,1.8756971840627608,0,0.0,163834.43397857653,0.0,363834.4339785765,
2023-07-25,106.37037658691406,271.92919921875,2.6859810334272765,-1,0.0,163759.30199554432,102140.8854675293,363759.3019955443,"開倉: 空Spread (空6414.TW×1, 多1513.TW×1)"
2023-07-26,103.03140258789062,272.8135070800781,2.810452877451832,-1,-8446.563720703125,163759.30199554432,101478.12561035156,355312.73827484116,
2023-07-27,105.4163818359375,267.0654296875,2.004715026467686,-1,7819.549560546875,163759.30199554432,100570.08911132812,371578.85155609116,
2023-07-28,107.32437133789062,270.6026916503906,2.0404037727225837,-1,4561.004638671875,163759.30199554432,102040.30700683594,368320.30663421616,
2023-07-31,111.61734771728516,267.507568359375,1.3914072474778283,-1,19337.203979492188,163759.30199554432,102363.72734069824,383096.5059750365,
2023-08-01,108.75536346435548,267.0654296875,1.521943049420511,-1,14497.512817382842,163759.30199554432,101471.61415100098,378256.81481292716,
2023-08-02,105.4163818359375,259.9908142089844,1.1674650303086886,-1,21968.780517578125,163759.30199554432,98659.9429321289,385728.0825131224,
2023-08-04,110.6633529663086,265.2970275878906,1.1494690907692153,-1,21850.296020507812,163759.30199554432,101509.30274963379,385609.5980160521,
2023-08-07,111.14035034179688,264.3726501464844,1.0026580022978397,-1,24653.045654296875,163759.30199554432,101388.51013183594,388412.34764984116,
2023-08-08,109.70936584472656,254.2044677734375,0.26643427025272415,-1,42127.44140625,163759.30199554432,98256.7350769043,405886.7434017943,
2023-08-09,110.6633529663086,254.2044677734375,0.18877562324129177,-1,44035.41564941406,163759.30199554432,98514.31159973145,407794.71764495835,
2023-08-10,108.75536346435548,242.64971923828125,-0.601232798711526,0,0.0,227014.17950805655,0.0,427014.1795080565,"平倉: 空Spread, 損益=+63,255"
2023-08-11,109.23236846923828,239.4143829345703,-0.8769926281065403,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-14,103.5083999633789,239.87657165527344,-0.37019283524887237,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-15,106.37037658691406,245.8850555419922,-0.08944464159910627,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-16,105.4163818359375,248.19601440429688,0.1892412675449291,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-17,104.93938446044922,241.725341796875,-0.30316726659679344,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-18,107.8013687133789,245.4228515625,-0.215575611701876,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-21,108.2783660888672,239.87657165527344,-0.6908949691260303,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-22,104.93938446044922,239.4143829345703,-0.4473161616634338,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-23,104.93938446044922,239.4143829345703,-0.43916349867325805,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-24,109.70936584472656,243.1119079589844,-0.4987840323322728,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-25,108.2783660888672,239.87657165527344,-0.6350003089970733,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-28,106.84737396240234,236.6412506103516,-0.7655381298799924,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-29,108.2783660888672,239.87657165527344,-0.5973508662820565,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-30,107.32437133789062,241.725341796875,-0.3641255219732593,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-08-31,108.2783660888672,242.64971923828125,-0.3576433671003193,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-01,106.37037658691406,244.4984893798828,-0.060219237626436065,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-04,105.4163818359375,244.03628540039065,-0.02627506822981066,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-05,105.4163818359375,247.2716064453125,0.23166411163493306,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-06,105.4163818359375,250.0447540283203,0.4502024882091139,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-07,103.5083999633789,251.43133544921875,0.6966222515047045,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-08,102.07740783691406,254.2044677734375,1.010136791676693,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-11,98.73841857910156,250.9691467285156,0.9871980313322387,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-12,99.21541595458984,247.7337951660156,0.6762507800594929,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-13,98.26142120361328,256.9776306152344,1.4369307280263575,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-14,99.21541595458984,262.0616760253906,1.702529363220896,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-15,98.73841857910156,258.82635498046875,1.4325958524715496,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-18,96.83043670654295,254.66665649414065,1.206261624096309,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-19,96.35343933105467,249.5825653076172,0.8162501107024125,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-20,95.8764419555664,247.2716064453125,0.6465337144880986,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-21,94.15924835205078,240.80096435546875,0.229463739683315,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-22,97.30743408203124,244.03628540039065,0.21704752967148447,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-25,101.60041046142578,244.96066284179688,-0.10484092392508601,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-26,101.60041046142578,243.5740966796875,-0.27935647614457854,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-27,101.1234130859375,242.64971923828125,-0.3349496861484614,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-09-28,102.55440521240234,243.1119079589844,-0.4170210531897832,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-02,103.98538970947266,248.19601440429688,-0.07331380933726504,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-03,102.55440521240234,244.03628540039065,-0.3515969763497048,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-04,101.1234130859375,244.03628540039065,-0.24342047146326148,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-05,103.03140258789062,247.7337951660156,-0.07530593296160704,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-06,101.60041046142578,243.1119079589844,-0.4260929385874399,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-11,100.1694107055664,244.03628540039065,-0.20790166739517285,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-12,101.1234130859375,246.3472442626953,-0.05346513806910297,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-13,97.784423828125,243.5740966796875,-0.010091071098771344,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-16,97.784423828125,238.95220947265625,-0.4890255238568806,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-17,95.39944458007812,237.1034393310547,-0.4374071455231496,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-18,94.44544982910156,231.094970703125,-0.9300768683672694,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-19,93.58685302734376,232.9437255859375,-0.6358719568350946,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-20,91.77426147460938,233.86810302734372,-0.342486905153663,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-23,95.30404663085938,231.55715942382807,-0.9103628510383804,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-24,95.39944458007812,230.63278198242188,-1.0143751510152323,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-25,97.30743408203124,232.9437255859375,-0.9372217878319639,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-26,95.39944458007812,230.63278198242188,-0.976673312445141,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-27,94.54084777832033,230.1705780029297,-0.9044060888485991,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-30,93.10985565185548,229.2462158203125,-0.8251566156092222,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-10-31,88.91227722167969,230.1705780029297,-0.17028590680603453,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-01,90.15247344970705,229.2462158203125,-0.41894338500780953,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-02,92.06046295166016,233.4059295654297,-0.0839111598129533,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-03,93.77765655517578,229.7084045410156,-0.7854227122623187,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-06,95.8764419555664,232.4815368652344,-0.6642777830651225,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-07,97.784423828125,232.4815368652344,-0.9127760029366656,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-08,95.8764419555664,235.2546844482422,-0.3167782448527395,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-09,94.73165130615234,235.71685791015625,-0.11259414400277223,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-10,97.784423828125,233.4059295654297,-0.8211887380222244,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-13,96.35343933105467,236.17906188964844,-0.24493223159677788,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-14,97.30743408203124,238.95220947265625,-0.0008255104366777231,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-15,98.73841857910156,241.725341796875,0.18037253038223416,0,0.0,227014.17950805655,0.0,427014.1795080565,
2023-11-16,98.26142120361328,255.59103393554688,2.050244707181597,-1,0.0,226940.025409851,95540.16288757324,426940.02540985093,"開倉: 空Spread (空6414.TW×1, 多1513.TW×1)"
2023-11-17,99.21541595458984,256.05322265625,1.8945750490865714,-1,983.612060546875,226940.025409851,95922.53242492676,427923.6374703978,
2023-11-20,97.784423828125,256.9776306152344,2.0808873784868585,-1,-3727.1881103515625,226940.025409851,95785.75469970703,423212.83729949937,
2023-11-21,97.784423828125,256.51544189453125,1.9271045221827456,-1,-2802.8106689453125,226940.025409851,95660.96374511719,424137.2147409056,
2023-11-22,97.784423828125,257.4397888183594,1.9527933653682077,-1,-4651.5045166015625,226940.025409851,95910.53741455078,422288.52089324937,
2023-11-23,101.60041046142578,257.9019775390625,1.5118189570855813,-1,2056.09130859375,226940.025409851,97065.64476013184,428996.1167184447,
2023-11-24,111.61734771728516,256.9776306152344,0.1825197805231181,-1,23938.65966796875,226940.025409851,99520.64414978027,450878.6850778197,
2023-11-27,113.52533721923828,251.43133544921875,-0.7622097949990538,0,0.0,265712.6561468505,0.0,465712.65614685044,"平倉: 空Spread, 損益=+38,773"
2023-11-28,118.2953109741211,256.05322265625,-0.7714560369642898,0,0.0,265712.6561468505,0.0,465712.65614685044,
2023-11-29,115.4333267211914,255.59103393554688,-0.48496720353551015,0,0.0,265712.6561468505,0.0,465712.65614685044,
2023-11-30,115.91032409667967,254.2044677734375,-0.7225377242109464,0,0.0,265712.6561468505,0.0,465712.65614685044,
2023-12-01,114.95632934570312,256.05322265625,-0.3659011485906595,0,0.0,265712.6561468505,0.0,465712.65614685044,
2023-12-04,120.6802978515625,252.81788635253903,-1.4373316666107327,0,0.0,265712.6561468505,0.0,465712.65614685044,
2023-12-05,123.54227447509766,246.80941772460935,-2.3735509068043394,1,0.0,265637.8420791625,99994.9568939209,465637.8420791624,"開倉: 多Spread (多6414.TW×1, 空1513.TW×1)"
2023-12-06,120.6802978515625,251.89352416992188,-1.3800498301182134,1,15892.166137695369,265637.8420791625,100594.93194580078,481530.0082168578,
2023-12-07,120.6802978515625,254.66665649414065,-1.0149077924381753,1,21438.430786132925,265637.8420791625,101343.67767333986,487076.27286529535,
2023-12-08,120.20330047607422,252.81788635253903,-1.141575461415726,1,18694.88525390625,265637.8420791625,100715.72044372559,484332.7273330687,
2023-12-11,120.20330047607422,253.74229431152344,-1.0055617653896785,1,20543.70117187506,265637.8420791625,100965.31059265137,486181.5432510375,
2023-12-12,119.24930572509766,251.43133544921875,-1.1620298189189395,1,17829.77294921881,265637.8420791625,100083.77311706543,483467.61502838123,
2023-12-13,118.77230834960938,255.59103393554688,-0.5559270738846008,1,27103.16467285162,265637.8420791625,101078.10241699219,492741.00675201404,
2023-12-14,119.24930572509766,259.2885437011719,-0.09596787444428635,1,33544.18945312506,265637.8420791625,102205.21934509277,499182.0315322875,
2023-12-15,116.38731384277344,254.66665649414065,-0.32702629831091223,1,30024.39880371105,265637.8420791625,100184.57199096681,495662.2408828735,
2023-12-18,114.95632934570312,247.7337951660156,-1.0705646863303142,1,19020.645141601562,265637.8420791625,97926.33361816406,484658.487220764,
2023-12-19,111.61734771728516,246.80941772460935,-0.7240361747687518,1,23849.853515625,265637.8420791625,96775.22666931152,489487.6955947874,
2023-12-20,112.09434509277344,248.6581878662109,-0.5073243817713071,1,26593.399047851562,265637.8420791625,97403.18389892578,492231.241127014,
2023-12-21,109.70936584472656,245.4228515625,-0.6224306673782076,1,24892.684936523496,265637.8420791625,95885.69869995117,490530.5270156859,
2023-12-22,110.6633529663086,245.8850555419922,-0.6691872845767601,1,23909.11865234381,265637.8420791625,96268.07029724121,489546.96073150623,
2023-12-25,112.09434509277344,243.5740966796875,-1.1521387144112172,1,16425.216674804746,265637.8420791625,96030.47927856445,482063.05875396717,
2023-12-26,111.14035034179688,246.80941772460935,-0.5624130295883725,1,24803.848266601562,265637.8420791625,96646.43737792969,490441.690345764,
2023-12-27,110.6633529663086,248.19601440429688,-0.2922391296589177,1,28531.036376953183,265637.8420791625,96892.02919006348,494168.8784561156,
2023-12-28,113.52533721923828,245.4228515625,-1.0298568794953353,1,17260.74218750006,265637.8420791625,96916.01097106934,482898.5842666625,
2023-12-29,111.14035034179688,247.7337951660156,-0.38200868814021727,1,26652.603149414062,265637.8420791625,96896.01928710938,492290.4452285765,
2024-01-02,113.52533721923828,244.96066284179688,-1.0450967317945261,1,16336.364746093806,265637.8420791625,96791.22001647949,481974.20682525623,
2024-01-03,114.47933197021484,243.5740966796875,-1.3145397997515946,1,11655.242919921931,265637.8420791625,96674.42573547363,477293.08499908436,
2024-01-04,113.04833984375,241.725341796875,-1.3291305618091642,1,10819.717407226619,265637.8420791625,95788.89404296876,476457.55948638904,
2024-01-05,114.00233459472656,248.6581878662109,-0.5052170982282871,1,22777.420043945312,265637.8420791625,97918.34106445312,488415.26212310774,
2024-01-08,112.57134246826172,248.6581878662109,-0.30254262395498793,1,25639.404296875,265637.8420791625,97531.97319030762,491277.2463760374,
2024-01-09,114.47933197021484,245.4228515625,-0.9575531232374093,1,15352.752685546931,265637.8420791625,97173.58955383301,480990.59476470936,
