日期,動作,部位描述,2344.TW(N/A)多空,3260.TWO(N/A)多空,2344.TW價,3260.TWO價,2344.TW口數,3260.TWO口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-01-03,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,29.41,70.57,5,2,77804.0,-1.22,222.0,0.0,
2022-01-11,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),27.48,67.84,5,2,73737.0,0.36,221.0,8124.0,-1.22
2022-01-17,[網格1] 開倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,做空,做多,28.03,66.75,7,3,107051.0,-1.15,316.0,0.0,
2022-01-19,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),27.89,66.52,7,3,0.0,-0.91,316.0,208.0,-1.15
2022-01-20,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,做空,做多,28.17,65.82,7,3,106555.0,-1.73,316.0,0.0,
2022-02-07,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),27.85,67.07,7,3,106957.0,0.15,316.0,11642.0,-1.73
2022-02-08,[網格1] 開倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,做空,做多,29.18,67.14,7,3,109531.0,-2.38,316.0,0.0,
2022-02-08,[網格2] 開倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,做空,做多,29.18,67.14,7,3,109531.0,-2.38,316.0,0.0,
2022-02-16,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),31.01,70.88,7,3,0.0,-1.71,317.0,-3560.0,-2.38
2022-02-16,[網格2] 結算平倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),31.01,70.88,7,3,0.0,-1.71,317.0,-3560.0,-2.38
2022-02-17,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,做空,做多,32.06,71.03,9,4,154628.0,-2.52,413.0,0.0,
2022-02-17,[網格2] 轉倉開倉(做多配對),做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,做空,做多,32.06,71.03,9,4,154628.0,-2.52,413.0,0.0,
2022-02-22,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,平倉(買回),平倉(賣出),31.28,75.0,9,4,314043.0,0.78,413.0,45346.0,-2.52
2022-02-23,[網格2] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,平倉(買回),平倉(賣出),31.88,77.41,9,4,161073.0,1.25,414.0,53923.0,-2.52
2022-02-23,[網格1] 開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,31.88,77.41,5,2,245914.0,1.25,223.0,0.0,
2022-03-10,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),30.51,70.72,5,2,79372.0,-0.77,222.0,12801.0,1.25
2022-03-11,[網格1] 開倉(做多配對),做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,做空,做多,30.83,69.56,9,4,150027.0,-1.72,412.0,0.0,
2022-03-14,[網格2] 開倉(做多配對),做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,做空,做多,31.33,69.01,9,4,301326.0,-2.24,412.0,0.0,
2022-03-16,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,平倉(買回),平倉(賣出),29.91,65.43,9,4,0.0,-1.6,411.0,-16910.0,-1.72
2022-03-16,[網格2] 結算平倉(做多配對),做空2344.TW(N/A) 9口 / 做多3260.TWO(N/A) 4口,平倉(買回),平倉(賣出),29.91,65.43,9,4,0.0,-1.6,411.0,-3484.0,-2.24
2022-03-17,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,做空,做多,31.97,68.47,2,1,35750.0,-2.06,95.0,0.0,
2022-03-17,[網格2] 轉倉開倉(做多配對),做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,做空,做多,31.97,68.47,2,1,35750.0,-2.06,95.0,0.0,
2022-03-24,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,平倉(買回),平倉(賣出),29.5,67.07,2,1,68073.0,0.02,95.0,6998.0,-2.06
2022-04-01,[網格2] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,平倉(買回),平倉(賣出),27.53,66.44,2,1,32805.0,1.68,95.0,13631.0,-2.06
2022-04-01,[網格1] 開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,27.53,66.44,5,2,105847.0,1.68,221.0,0.0,
2022-04-06,[網格2] 開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,26.75,67.77,5,2,145410.0,2.31,221.0,0.0,
2022-04-18,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),24.96,55.86,5,2,127731.0,-0.17,219.0,16455.0,1.68
2022-04-20,[網格2] 結算平倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),25.88,57.26,5,2,0.0,-0.65,220.0,33091.0,2.31
2022-04-21,[網格2] 轉倉開倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,做多,做空,26.11,58.59,9,4,126715.0,-0.51,409.0,0.0,
2022-04-28,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),24.78,54.38,9,4,118949.0,-1.1,408.0,9294.0,-0.51
2022-04-28,[網格1] 開倉(做多配對),做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,做空,做多,24.78,54.38,2,1,147014.0,-1.1,94.0,0.0,
2022-05-18,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,平倉(買回),平倉(賣出),26.75,56.95,2,1,0.0,-2.07,94.0,-2838.0,-1.1
2022-05-19,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,做空,做多,26.84,56.8,2,1,29829.0,-2.01,94.0,0.0,
2022-05-19,[網格2] 開倉(做多配對),做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,做空,做多,26.84,56.8,2,1,29829.0,-2.01,94.0,0.0,
2022-05-31,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,平倉(買回),平倉(賣出),26.84,59.05,2,1,60876.0,0.7,95.0,4418.0,-2.01
2022-06-01,[網格2] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 2口 / 做多3260.TWO(N/A) 1口,平倉(買回),平倉(賣出),26.52,59.05,2,1,30265.0,1.72,94.0,5701.0,-2.01
2022-06-01,[網格1] 開倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,做多,做空,26.52,59.05,9,4,158486.0,1.72,409.0,0.0,
2022-06-07,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),26.57,57.19,9,4,126315.0,-0.36,409.0,15354.0,1.72
2022-06-10,[網格1] 開倉(做空配對),做多2344.TW(N/A) 11口 / 做空3260.TWO(N/A) 5口,做多,做空,25.51,56.1,11,5,151502.0,1.69,502.0,0.0,
2022-06-13,[網格2] 開倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,做多,做空,24.5,55.08,9,4,266181.0,2.67,408.0,0.0,
2022-06-15,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 11口 / 做空3260.TWO(N/A) 5口,平倉(賣出),平倉(買回),24.6,55.71,11,5,0.0,2.24,502.0,-16765.0,1.69
2022-06-15,[網格2] 結算平倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),24.6,55.71,9,4,0.0,2.24,408.0,-3738.0,2.67
2022-06-16,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,做多,做空,24.21,54.23,9,4,117388.0,1.63,407.0,0.0,
2022-06-16,[網格2] 轉倉開倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,做多,做空,24.21,54.23,9,4,117388.0,1.63,407.0,0.0,
2022-06-23,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),21.88,46.68,9,4,207150.0,-0.09,405.0,18025.0,1.63
2022-06-28,[網格1] 開倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,做多,做空,22.07,48.94,9,4,212948.0,1.15,406.0,0.0,
2022-07-20,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),21.16,48.86,9,4,0.0,-0.13,405.0,-16047.0,1.15
2022-07-20,[網格2] 結算平倉(做空配對),做多2344.TW(N/A) 9口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),21.16,48.86,9,4,0.0,-0.13,405.0,-12243.0,1.63
2022-07-21,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 7口 / 做空3260.TWO(N/A) 3口,做多,做空,21.78,50.27,7,3,81884.0,-0.31,312.0,0.0,
2022-07-21,[網格2] 轉倉開倉(做空配對),做多2344.TW(N/A) 7口 / 做空3260.TWO(N/A) 3口,做多,做空,21.78,50.27,7,3,81884.0,-0.31,312.0,0.0,
2022-07-21,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 7口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),21.78,50.27,7,3,0.0,-0.31,312.0,-15954.0,-0.31
2022-07-27,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 7口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),21.73,49.59,7,3,81243.0,-1.27,312.0,3105.0,-0.31
2022-07-27,[網格1] 開倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,做空,做多,21.73,49.59,7,3,162485.0,-1.27,312.0,0.0,
2022-08-09,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),20.4,48.91,7,3,78175.0,1.99,312.0,14248.0,-1.27
2022-08-09,[網格1] 開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,20.4,48.91,5,2,132128.0,1.99,218.0,0.0,
2022-08-10,[網格2] 開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,19.74,48.65,5,2,105832.0,2.81,218.0,0.0,
2022-08-17,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),21.35,50.44,5,2,0.0,0.43,218.0,3169.0,1.99
2022-08-17,[網格2] 結算平倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),21.35,50.44,5,2,0.0,0.43,218.0,8806.0,2.81
2022-08-18,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,21.26,51.03,5,2,56257.0,0.89,218.0,0.0,
2022-08-18,[網格2] 轉倉開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,21.26,51.03,5,2,56257.0,0.89,218.0,0.0,
2022-09-21,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),19.36,50.01,5,2,0.0,0.9,218.0,-15158.0,0.89
2022-09-21,[網格2] 結算平倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),19.36,50.01,5,2,0.0,0.9,218.0,-15158.0,0.89
2022-09-22,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,19.17,49.16,5,2,52421.0,0.58,218.0,0.0,
2022-09-22,[網格2] 轉倉開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,19.17,49.16,5,2,52421.0,0.58,218.0,0.0,
2022-09-26,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),18.17,45.93,5,2,98655.0,-0.1,217.0,2725.0,0.58
2022-09-27,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),18.55,45.76,5,2,49749.0,-1.09,217.0,7209.0,0.58
2022-09-27,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,18.55,45.76,5,2,99499.0,-1.09,217.0,0.0,
2022-09-29,[網格2] 開倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,做空,做多,18.4,43.8,7,3,118766.0,-2.18,310.0,0.0,
2022-10-07,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),19.21,48.06,5,2,127127.0,0.11,218.0,2311.0,-1.09
2022-10-19,[網格2] 結算平倉(做多配對),做空2344.TW(N/A) 7口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),19.26,49.93,7,3,0.0,0.88,311.0,24449.0,-2.18
2022-10-20,[網格2] 轉倉開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,19.5,49.42,5,2,53008.0,0.39,218.0,0.0,
2022-11-03,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,19.17,46.95,5,2,102454.0,-1.07,218.0,0.0,
2022-11-16,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),21.21,53.84,5,2,0.0,0.99,219.0,6891.0,-1.07
2022-11-16,[網格2] 結算平倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),21.21,53.84,5,2,0.0,0.99,219.0,353.0,0.39
2022-11-17,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,做空,做多,20.78,54.78,8,3,89259.0,2.22,343.0,0.0,
2022-11-17,[網格2] 轉倉開倉(做多配對),做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,做空,做多,20.78,54.78,8,3,89259.0,2.22,343.0,0.0,
2022-11-17,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),20.78,54.78,8,3,0.0,2.22,343.0,6766.0,2.22
2022-11-17,[網格2] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),20.78,54.78,8,3,0.0,2.22,343.0,228.0,2.22
2022-11-17,[網格1] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,20.78,54.78,8,3,89259.0,2.22,343.0,0.0,
2022-11-17,[網格2] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,20.78,54.78,8,3,89259.0,2.22,343.0,0.0,
2022-12-01,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),20.88,52.74,8,3,175622.0,-0.02,343.0,13427.0,2.22
2022-12-19,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),19.97,50.35,8,3,83930.0,-1.6,342.0,13260.0,2.22
2022-12-19,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,19.97,50.35,5,2,138086.0,-1.6,218.0,0.0,
2022-12-21,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),19.07,49.16,5,2,0.0,0.36,218.0,4055.0,-1.6
2022-12-22,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,19.31,49.08,5,2,52568.0,-0.77,218.0,0.0,
2022-12-23,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),19.12,48.99,5,2,52265.0,0.0,218.0,1344.0,-0.77
2022-12-29,[網格1] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,18.5,48.48,8,3,79230.0,2.07,342.0,0.0,
2022-12-29,[網格2] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,18.5,48.48,8,3,79230.0,2.07,342.0,0.0,
2023-02-01,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),21.02,55.29,8,3,180372.0,-0.2,343.0,-843.0,2.07
2023-02-02,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),22.45,56.73,8,3,94439.0,-1.99,344.0,13308.0,2.07
2023-02-02,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,22.45,56.73,5,2,155378.0,-1.99,219.0,0.0,
2023-02-07,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),21.12,56.22,5,2,58866.0,0.35,219.0,11056.0,-1.99
2023-02-09,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,21.78,56.14,5,2,59719.0,-1.19,219.0,0.0,
2023-02-14,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),21.4,58.01,5,2,60216.0,1.23,219.0,11071.0,-1.19
2023-02-14,[網格1] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,21.4,58.01,8,3,153428.0,1.23,344.0,0.0,
2023-02-15,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),21.26,57.67,8,3,0.0,1.24,344.0,-585.0,1.23
2023-02-16,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,22.26,59.2,8,3,96026.0,0.45,344.0,0.0,
2023-02-20,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),22.68,59.29,8,3,97019.0,-0.34,344.0,5993.0,0.45
2023-03-02,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,22.83,57.75,5,2,62004.0,-1.55,219.0,0.0,
2023-03-03,[網格2] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,24.35,58.94,5,2,129403.0,-2.77,220.0,0.0,
2023-03-10,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),22.92,59.71,5,2,126377.0,0.24,219.0,6655.0,-1.55
2023-03-15,[網格2] 結算平倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),22.78,57.24,5,2,0.0,-0.92,219.0,8670.0,-2.77
2023-03-16,[網格2] 轉倉開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,22.83,56.73,5,2,61453.0,-1.21,219.0,0.0,
2023-03-16,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,22.83,56.73,5,2,61453.0,-1.21,219.0,0.0,
2023-03-21,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),23.4,60.05,5,2,128029.0,0.34,219.0,7343.0,-1.21
2023-03-22,[網格2] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),23.3,62.35,5,2,65126.0,2.17,220.0,17480.0,-1.21
2023-03-22,[網格1] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,23.3,62.35,8,3,165961.0,2.17,345.0,0.0,
2023-03-22,[網格2] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,23.3,62.35,8,3,165961.0,2.17,345.0,0.0,
2023-04-17,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),25.25,66.6,8,3,216983.0,-0.35,346.0,5334.0,2.17
2023-04-19,[網格2] 結算平倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),24.54,63.2,8,3,0.0,-1.49,345.0,14335.0,2.17
2023-04-20,[網格2] 轉倉開倉(做空配對),做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,做多,做空,24.25,62.18,5,2,66318.0,-1.85,220.0,0.0,
2023-04-20,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 5口 / 做空3260.TWO(N/A) 2口,平倉(賣出),平倉(買回),24.25,62.18,5,2,0.0,-1.85,220.0,14460.0,-1.85
2023-04-20,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,24.25,62.18,5,2,66318.0,-1.85,220.0,0.0,
2023-05-02,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),24.3,64.47,5,2,67623.0,0.05,220.0,8491.0,-1.85
2023-05-12,[網格1] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,22.73,61.92,8,3,99258.0,1.64,345.0,0.0,
2023-05-17,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),23.45,63.54,8,3,0.0,1.17,345.0,1372.0,1.64
2023-05-18,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,24.54,65.83,8,3,106331.0,0.71,346.0,0.0,
2023-05-19,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),24.73,65.07,8,3,106121.0,-0.42,346.0,7291.0,0.71
2023-05-30,[網格1] 開倉(做空配對),做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,做多,做空,25.4,69.07,8,3,110798.0,1.87,346.0,0.0,
2023-06-01,[網格2] 開倉(做空配對),做多2344.TW(N/A) 3口 / 做空3260.TWO(N/A) 1口,做多,做空,25.3,72.81,3,1,153775.0,2.04,126.0,0.0,
2023-06-02,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 8口 / 做空3260.TWO(N/A) 3口,平倉(賣出),平倉(買回),27.11,72.81,8,3,159142.0,-0.02,347.0,4590.0,1.87
2023-06-06,[網格2] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 3口 / 做空3260.TWO(N/A) 1口,平倉(賣出),平倉(買回),27.3,69.58,3,1,40897.0,-1.52,126.0,18323.0,2.04
2023-06-06,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,27.3,69.58,5,2,115320.0,-1.52,221.0,0.0,
2023-06-08,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,平倉(買回),平倉(賣出),25.87,71.7,5,2,73645.0,0.83,221.0,22552.0,-1.52
2023-06-16,[網格1] 開倉(做空配對),做多2344.TW(N/A) 3口 / 做空3260.TWO(N/A) 1口,做多,做空,27.77,78.34,3,1,43647.0,1.37,126.0,0.0,
2023-06-21,[網格1] 結算平倉(做空配對),做多2344.TW(N/A) 3口 / 做空3260.TWO(N/A) 1口,平倉(賣出),平倉(買回),27.54,77.06,3,1,0.0,0.74,126.0,999.0,1.37
2023-06-26,[網格1] 轉倉開倉(做空配對),做多2344.TW(N/A) 11口 / 做空3260.TWO(N/A) 4口,做多,做空,26.63,73.91,11,4,158924.0,0.37,474.0,0.0,
2023-07-10,[網格1] 停利平倉(做空配對),停利平倉: 做多2344.TW(N/A) 11口 / 做空3260.TWO(N/A) 4口,平倉(賣出),平倉(買回),25.4,71.19,11,4,152311.0,-0.5,473.0,-5892.0,0.37
2023-07-11,[網格1] 開倉(做多配對),做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,做空,做多,26.16,71.54,8,3,114445.0,-1.03,347.0,0.0,
2023-07-19,[網格1] 結算平倉(做多配對),做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),26.58,71.8,8,3,0.0,-1.05,347.0,-5629.0,-1.03
2023-07-20,[網格1] 轉倉開倉(做多配對),做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,做空,做多,26.44,70.5,8,3,114215.0,-1.22,347.0,0.0,
2023-08-09,[網格1] 停利平倉(做多配對),停利平倉: 做空2344.TW(N/A) 8口 / 做多3260.TWO(N/A) 3口,平倉(買回),平倉(賣出),25.73,69.19,8,3,111617.0,0.64,347.0,3234.0,-1.22
2023-08-11,[網格1] 開倉(做多配對),做空2344.TW(N/A) 5口 / 做多3260.TWO(N/A) 2口,做空,做多,25.49,66.14,5,2,70130.0,-1.16,220.0,0.0,
